song_id,language,singer,valence,arousal,genre,main_genre
english_Back_Home_Again,English,John Denver,0.58,0.27,Country,Country
english_Bad_Guy,English,Billie Eilish,0.51,0.68,Electropop,Electronic
english_Emotions,English,Mariah Carey,0.76,0.72,Pop,Pop
english_Super_Bass,English,Nicki Minaj,0.92,0.9,Hip-Hop,Hip-Hop
english_In_Between_the_Heartaches,English,George Duke,0.83,0.41,Jazz,Jazz
english_Everybody's_Talkin',English,Harry Nilsson,0.77,0.5,Folk Pop,Pop
english_XRUZT,English,Return to Mono,0.41,0.77,electronic,Electronic
english_Svanire,English,Ludovico Einaudi,0.7,0.34,classical,Classical
english_Resta_Qui,English,Andrea Bocelli,0.51,0.7,classical,Classical
english_Love_Hangover,English,Diana Ross,0.68,0.64,Disco Soul,R&B
english_Unpretty,English,TLC,0.75,0.76,R&B,R&B
english_Let's_Get_Down,English,Mark Morrison,0.47,0.78,R&B,R&B
english_Where_You_At,English,Jennifer Hudson,0.87,0.67,R&B,R&B
english_Hole_in_the_Head_(Full_Intention_Mix),English,Sugababes,0.43,0.72,electronic,Electronic
english_Shape_of_You,English,Ed Sheeran,0.9,0.8,Tropical Pop,Pop
english_4th_Chamber,English,GZA,0.56,0.94,Hip-Hop,Hip-Hop
english_Ocean_Eyes,English,Billie Eilish,0.35,0.45,Dream Pop,Pop
english_Duel_of_the_Iron_Mic,English,GZA,0.55,0.54,Hip-Hop,Hip-Hop
english_It's_Your_Thing,English,The Isley Brothers,0.96,0.88,R&B,R&B
english_Hard_Place,English,H.E.R.,0.4,0.45,R&B,R&B
english_It_Could_Be_Me,English,The Brand New Heavies,0.78,0.83,Jazz,Jazz
english_He's_the_Greatest_Dancer,English,Sister Sledge,0.9,0.8,Disco Soul,R&B
english_Green_Light,English,John Legend,0.87,0.92,R&B,R&B
english_Sunset_Road,English,Béla Fleck and the Flecktones,0.82,0.3,Jazz,Jazz
english_Horse_with_No_Name,English,America,0.55,0.45,Folk Rock,Rock
english_I_Want_Your_Love,English,Chic,0.7,0.57,Disco Soul,R&B
english_My_Church,English,Maren Morris,0.96,0.84,Country,Country
english_Water_Runs_Dry,English,Boyz II Men,0.86,0.68,R&B,R&B
english_Tell_Me,English,Groove Theory,0.82,0.45,R&B,R&B
english_All_I_Ask,English,Adele,0.4,0.3,Soul Pop Ballad,R&B
english_Temperature,English,Sean Paul,0.88,0.89,Reggae Fusion,R&B
english_Night_Owl,English,Gerry Rafferty,0.5,0.4,Jazz Fusion,Jazz
hindi_Mast_Magan,Hindi,Arijit Singh & Chinmayi,0.85,0.5,Indian Film Romantic Ballad,Pop
english_Moondance,English,Michael Bublé,0.87,0.65,Jazz,Jazz
english_Hypnotize,English,The Notorious B.I.G.,0.51,0.64,Hip-Hop,Hip-Hop
english_Lanzarote,English,Speedy J,0.52,0.41,electronic,Electronic
english_Tramp_with_Orchestra_II_(low_strings),English,Gavin Bryars,0.67,0.51,classical,Classical
english_The_Dental_Hygiene_Dilemma,English,Ensemble Modern,0.3,0.46,classical,Classical
english_2Wicky,English,Hooverphonic,0.78,0.71,Trip Hop,Electronic
english_Amsterdam,English,Nothing But Thieves,0.59,0.59,Indie Rock,Rock
english_Something_Like_That,English,Tim McGraw,0.98,0.88,Country,Country
english_Best_Song_Ever,English,One Direction,0.97,0.91,Pop,Pop
english_Go!,English,Common,0.35,0.57,Hip-Hop,Hip-Hop
english_Thunder_Road,English,Bruce Springsteen,0.86,0.76,Rock,Rock
english_Hunger,English,Vergel Evans,0.42,0.77,electronic,Electronic
english_The_Bucket,English,Kings of Leon,0.84,0.86,Rock,Rock
english_Bring_Da_Ruckus,English,Wu-Tang Clan,0.45,0.9,Hip-Hop,Hip-Hop
english_Ho_Hey,English,The Lumineers,0.85,0.75,Folk Pop,Pop
english_Viva_Forever,English,Spice Girls,0.61,0.53,Pop Ballad,Pop
english_Pure,English,Boney James,0.72,0.62,Jazz,Jazz
english_XXX's_and_OOO's,English,Trisha Yearwood,0.98,0.88,Country,Country
english_Credo,English,Krzysztof Penderecki,0.39,0.24,Classical,Classical
english_Cold_Little_Heart,English,Michael Kiwanuka,0.33,0.55,Psychedelic Soul,R&B
english_Swamp_Thing,English,Grid,0.6,0.76,electronic,Electronic
english_Montero_(Call_Me_By_Your_Name),English,Lil Nas X,0.7,0.8,Pop Rap,Hip-Hop
english_I'll_Be_Home_For_Christmas,English,Anita Baker,0.69,0.66,Jazz,Jazz
english_Pills_N_Potions,English,Nicki Minaj,0.67,0.65,Hip-Hop,Hip-Hop
english_Loki,English,Shikata Akiko & Shimotsuki Haruka & Mitose Noriko,0.7,0.6,electronic,Electronic
english_Galang,English,M.I.A.,0.7,0.88,Big Beat,Electronic
english_Flashlight,English,Jessie J,0.82,0.41,Pop,Pop
english_Come_Down,English,Anderson .Paak,0.84,0.69,Neo-Soul Funk Pop,R&B
english_Home,English,Edward Sharpe & The Magnetic Zeros,0.65,0.62,Indie Folk,Country
english_Fame_Kills,English,Dangerous Muse,0.73,0.71,electronic,Electronic
english_Nuthinduan_Waltz,English,Andrew Bird's Bowl of Fire,0.36,0.42,Jazz,Jazz
hindi_Saiyan_Bina,Hindi,Rashid Khan,0.51,0.38,Semi-Classical,Classical
english_Piano_Concerto_No.5_(Fantasia_concertante)_-_III.Poco_allegro,English,Bohuslav Martinů,0.94,0.96,classical,Classical
"english_Girls,_Girls,_Girls",English,Motley Crue,0.9,0.92,Rock,Rock
english_L'Hôtel,English,Yello,0.29,0.51,Electronic,Electronic
english_The_Eternal_Vow,English,譚盾,0.61,0.68,classical,Classical
english_Holdin'_Her,English,Chris Janson,0.92,0.76,Country,Country
english_Me_and_Michael,English,MGMT,0.6,0.58,Pop,Pop
english_A_Whiter_Shade_of_Pale,English,Procol Harum,0.8,0.55,Progressive Rock,Rock
english_Thando's_Groove,English,Sibongile Khumalo,0.82,0.55,Jazz,Jazz
english_Wonderful_Tonight,English,Eric Clapton,0.62,0.56,Soft Rock,Rock
english_Lust_End,English,Prurient,0.41,0.77,electronic,Electronic
english_Nonsense_#6,English,Sala della Pallacorda,0.41,0.77,electronic,Electronic
english_Mass_Appeal,English,Gang Starr,0.77,0.67,Jazz Rap,Jazz
hindi_Apni_Aankhon_Ke_Samundar,Hindi,Jagjit Singh,0.55,0.42,Ghazal,Classical
"english_Right_Here,_Right_Now",English,Fatboy Slim,0.91,0.73,Big Beat,Electronic
english_Rain_on_Me,English,Ashanti,0.43,0.18,R&B,R&B
english_Days_of_Wine_and_Roses,English,Henry Mancini,0.73,0.39,Jazz,Jazz
hindi_Ae_Mere_Humsafar,Hindi,"Udit Narayan, Alka Yagnik",0.5,0.4,Indian Film Romantic Ballad,Pop
english_Scary_Monsters_and_Nice_Sprites,English,Skrillex,0.6,0.95,Dubstep,Electronic
english_Algiers_Stomp,English,Preservation Hall Jazz Band,0.66,0.57,Jazz,Jazz
english_The_Red_Fog(Demo),English,Gears of Destruction,0.51,0.67,electronic,Electronic
english_Romance,English,Дмитрий Дмитриевич Шостакович,0.72,0.41,classical,Classical
english_6_Foot_7_Foot,English,Lil Wayne,0.73,0.55,Hip-Hop,Hip-Hop
english_Pretty_Girl,English,Jon B.,0.77,0.58,R&B,R&B
english_Fade_to_Black,English,Metallica,0.72,0.78,Rock,Rock
english_Never_No_More,English,Souls of Mischief,0.7,0.84,Hip-Hop,Hip-Hop
english_Bring_Me_to_Life,English,Evanescence,0.61,0.72,Rap Metal,Hip-Hop
english_Every_Little_Thing,English,Carly Pearce,0.78,0.4,Country,Country
english_Counsling_(Remix_Instrumental),English,MHz,0.49,0.43,r&b,R&B
english_Brazil,English,Declan McKenna,0.72,0.57,Indie Rock,Rock
english_Britten_–_Violin_Concerto,English,Benjamin Britten,0.68,0.74,Classical,Classical
english_I'd_Rather_Go_Blind,English,Etta James,0.42,0.51,Country Soul,R&B
english_Physical,English,Dua Lipa ft. Troye Sivan,0.84,0.73,Dance Pop,Pop
english_Autumn_Nocturne,English,Lou Donaldson,0.8,0.43,Jazz,Jazz
english_Summer-Spring,English,Juvelen,0.52,0.6,electronic,Electronic
english_Count_Me_In,English,Deana Carter,0.9,0.74,Country,Country
english_Mississippi_Girl,English,Faith Hill,0.9,0.66,Country,Country
english_ナゾ？,English,志方あきこ,0.6,0.63,Jazz,Jazz
english_Eye_of_the_Tiger,English,Survivor,0.75,0.95,Arena Rock,Rock
english_Sun_Is_Shining,English,Axwell / Ingrosso,0.77,0.58,Reggae Fusion,R&B
english_Sing_Me_a_Lullaby,English,Slambo,0.69,0.65,Electronic,Electronic
english_Look_at_Us,English,Vince Gill,0.59,0.69,Country,Country
english_Fall_for_You,English,Kylie Minogue,0.67,0.86,electronic,Electronic
english_Love_the_Way_You_Lie,English,Eminem ft. Rihanna,0.77,0.63,Pop Rap,Hip-Hop
english_Ticks,English,Brad Paisley,0.92,0.85,Country,Country
english_Is_It_Still_Over,English,Randy Travis,0.66,0.5,Country,Country
english_I_Play_Chicken_with_the_Train,English,Cowboy Troy,0.65,0.8,Country Rap,Hip-Hop
english_Crye_Me_A_River,English,Dinah Washington,0.43,0.64,Jazz,Jazz
english_After_You've_Gone,English,Marion Harris,0.75,0.71,Jazz,Jazz
english_Wake_Me_Up,English,Avicii,0.7,0.78,Folk EDM,Electronic
english_Khachaturian_–_Gayane_Suite,English,Aram Khachaturian,0.84,0.82,Classical,Classical
english_Family,English,Björk,0.54,0.51,Electronic,Electronic
english_Man_in_the_Mirror,English,Michael Jackson,0.65,0.55,Pop Soul,R&B
english_At_a_Distance,English,Autumn Tears,0.36,0.33,classical,Classical
english_Exit_Woundz,English,Burial,0.3,0.28,electronic,Electronic
english_December,English,Norah Jones,0.51,0.59,Jazz,Jazz
english_Só_Danço_Samba,English,Till Brönner,0.86,0.34,Jazz,Jazz
english_Funeral_Ikos,English,John Tavener,0.82,0.69,classical,Classical
english_Some_Gave_All,English,Billy Ray Cyrus,0.45,0.78,Patriotic Country,Country
urdu_Patta_Patta_Boota_Boota,Urdu,Mehdi Hassan,0.46,0.35,Ghazal,Classical
english_Money_Trees,English,Kendrick Lamar,0.55,0.6,Hip-Hop,Hip-Hop
english_On_the_Other_Hand,English,Randy Travis,0.8,0.56,Country,Country
english_Roads,English,Portishead,0.86,0.78,Trip Hop,Electronic
english_Consuelo's_Love_Theme,English,Chuck Mangione,0.86,0.66,Jazz,Jazz
english_Bring_Me_to_Life_(Acoustic),English,Evanescence,0.8,0.72,Rock,Rock
english_I'm_Hip,English,Blossom Dearie,0.85,0.58,Jazz,Jazz
english_Walk_of_Life,English,Dire Straits,0.64,0.58,Rock,Rock
english_Sexual_Healing,English,Marvin Gaye,0.83,0.85,R&B,R&B
english_Hide_&_Seek,English,Count Basic,0.84,0.55,Jazz,Jazz
english_Just_Be_a_Man_About_It,English,Toni Braxton,0.84,0.68,R&B,R&B
hindi_Raina_Beeti_Jaaye,Hindi,Lata Mangeshkar,0.3,0.28,Indian Classical,Classical
english_She_Used_to_Be_Mine,English,Brooks & Dunn,0.88,0.72,Country,Country
english_Real_Love,English,Mary J. Blige,0.73,0.72,R&B,R&B
english_Signal,English,Warren Suicide,0.77,0.77,electronic,Electronic
english_Why_Didn't_I_Think_of_That,English,Doug Stone,0.94,0.84,Country,Country
english_Days_Go_By,English,Keith Urban,0.46,0.47,Country,Country
english_Dalalai,English,Bond,0.89,0.8,classical,Classical
english_Little_Talks,English,Of Monsters and Men,0.7,0.75,Indie Folk Pop,Country
english_Little_Wing,English,Derek and the Dominos,0.83,0.51,Rock,Rock
english_黄昏泣き,English,東京事変,0.39,0.19,Jazz,Jazz
english_I'm_Yours,English,Jason Mraz,0.87,0.66,Pop,Pop
english_Dark_Side,English,Kelly Clarkson,0.82,0.76,Pop,Pop
english_Master_of_Puppets,English,Metallica,0.45,0.9,Thrash Metal,Rock
english_Journey_Into_Love,English,Lonnie Liston Smith,0.53,0.26,Jazz,Jazz
english_Time_and_Space,English,Hiromi,0.78,0.55,Jazz,Jazz
english_Unsteady,English,X Ambassadors,0.3,0.45,Alternative Pop,Rock
english_Somebody_Told_Me,English,The Killers,0.38,0.69,Rock,Rock
english_Symphony_No_40,English,Wolfgang Amadeus Mozart,0.63,0.8,classical,Classical
english_Walk_on_the_Wild_Side,English,Lou Reed,0.47,0.18,Art Rock,Rock
"english_Fantasia_for_Solo_Violin_XII_in_A_minor_(Moderato,_Vivace,_Presto)",English,Andrew Manze,0.84,0.84,classical,Classical
english_Concerto_in_D_Minor_for_Two_Violins_-_Vivace,English,Johann Sebastian Bach,0.36,0.42,classical,Classical
english_Drink_in_My_Hand,English,Eric Church,0.98,0.92,Country,Country
english_It's_Yours,English,J. Holiday,0.76,0.44,R&B,R&B
english_Swimming_Pools_(Drank),English,Kendrick Lamar,0.55,0.73,Hip-Hop,Hip-Hop
english_Heaven_Can_Wait,English,We the Kings,0.94,0.75,Pop,Pop
english_The_Stable_Song,English,Gregory Alan Isakov,0.53,0.41,Indie Folk,Country
"english_Gymnopédies_(3),_for_piano_Gymnopedie_03",English,Erik Satie,0.29,0.31,classical,Classical
english_Magic_Sequence,English,Chilled C'Quence,0.5,0.34,electronic,Electronic
english_Wu-Tang_Clan_Ain't_Nuthing_ta_F'_Wit,English,Wu-Tang Clan,0.72,0.92,Hip-Hop,Hip-Hop
english_Clint_Eastwood,English,Gorillaz,0.65,0.7,Alternative Hip-Hop,Hip-Hop
english_Cherchez_LaGhost,English,Ghostface Killah,0.78,0.77,Hip-Hop,Hip-Hop
english_Why_I_Love_You_So_Much,English,Monica,0.92,0.76,R&B,R&B
english_Sunny_Diego,English,The Keith Burton Orchestra,0.54,0.31,Jazz,Jazz
english_II._Grave,English,Mauricio Kagel,0.92,0.73,classical,Classical
sanskrit_Bhavayami_Gopalabalam,Sanskrit,MS Subbulakshmi,0.62,0.46,Classical,Classical
english_Juice,English,Lizzo,0.32,0.36,Pop,Pop
english_Best_Friend,English,Saweetie,0.94,0.77,Hip-Hop,Hip-Hop
english_Paranoid_Eyes,English,Alex Ryon,0.86,0.35,Jazz,Jazz
english_Waves,English,Dean Lewis,0.68,0.46,Indie Electronic,Electronic
english_Don't_Say_Nuthin',English,The Roots,0.6,0.6,R&B,R&B
english_Are_You_Gonna_Be_My_Girl,English,Jet,0.83,0.77,Garage Rock,Rock
english_Faint,English,Linkin Park,0.45,0.9,Rap Metal,Hip-Hop
english_Night_section,English,Data Romance,0.72,0.72,electronic,Electronic
english_Bark_at_the_Moon,English,Ozzy Osbourne,0.84,0.94,Rock,Rock
english_Tim_McGraw,English,Taylor Swift,0.78,0.48,Country,Country
hindi_Badtameez_Dil,Hindi,Benny Dayal,0.95,0.9,Bollywood Dance Pop,Pop
english_Good_Days,English,SZA,0.57,0.62,Neo-Soul,R&B
english_Return_of_the_Mack,English,Mark Morrison,0.96,0.88,R&B,R&B
english_Allegro_non_troppo,English,Dmitri Shostakovich,0.88,0.77,classical,Classical
hindi_Baat_Niklegi,Hindi,Jagjit Singh,0.57,0.44,Ghazal,Classical
english_An_Apology,English,Future Islands,0.67,0.91,electronic,Electronic
english_Piece_by_Piece,English,Kelly Clarkson,0.78,0.64,Pop,Pop
english_Differences,English,Ginuwine,0.34,0.77,R&B,R&B
english_Syndicate,English,The Fray,0.86,0.8,Rock,Rock
english_None_of_Ur_Friends_Business,English,Ginuwine,0.9,0.78,R&B,R&B
english_Booze,English,"if you can't bring any beauty into the world, the next best thing is to show everybody how ugly everything is.",0.49,0.43,classical,Classical
english_The_Freakshow,English,Project Rotten,0.38,0.79,electronic,Electronic
english_Poetic_Justice,English,Kendrick Lamar ft. Drake,0.65,0.45,Hip-Hop R&B,R&B
english_Cruise,English,Florida Georgia Line,0.78,0.46,Country Pop,Country
english_Vincent,English,Don McLean,0.6,0.48,Rock,Rock
english_Pop_Song,English,Starfucker,0.41,0.77,electronic,Electronic
english_Someday,English,The Strokes,0.88,0.63,Alternative Rock,Rock
english_French_Quarter,English,Alex North & His Orchestra,0.34,0.42,Jazz,Jazz
english_More_Than_a_Feeling,English,Boston,0.88,0.73,Rock,Rock
english_Bridge_Over_Troubled_Water,English,Simon & Garfunkel,0.72,0.59,Gospel Pop,R&B
english_i,English,Kendrick Lamar,0.47,0.77,Hip-Hop,Hip-Hop
english_Brave,English,Sara Bareilles,0.87,0.7,Pop,Pop
english_I_Can't_Get_Started,English,Lester Young,0.33,0.25,Jazz Ballad,Jazz
english_Urban_&_Free,English,Dynamo City,0.6,0.76,electronic,Electronic
english_I_Like_to_Score,English,Moby,0.8,0.33,electronic,Electronic
english_(This_Is)_A_Fine_Romance,English,Marilyn Monroe,0.82,0.69,Jazz,Jazz
english_When_a_Man_Loves_a_Woman,English,Percy Sledge,0.87,0.66,Country Soul,R&B
english_I_Hope_You're_Happy_Now,English,Carly Pearce,0.72,0.58,Country,Country
english_I_Bet_You_Look_Good_on_the_Dancefloor,English,Arctic Monkeys,0.89,0.75,Indie Rock,Rock
"english_Te_Deum_in_C,_Hob.XXIIIc2_Te_ergo_quaesumus._Adagio",English,"Nicholas Parle, The English Concert, The English Concert Choir & Trevor Pinnock",0.82,0.69,classical,Classical
english_Passin_Me_By,English,The Pharcyde,0.8,0.76,Hip-Hop,Hip-Hop
english_Victory,English,Diddy,0.6,0.73,Hip-Hop,Hip-Hop
english_Layla,English,Derek and the Dominos,0.82,0.81,Rock,Rock
english_Forgotten,English,Linkin Park,0.34,0.7,Rap Metal,Hip-Hop
english_Knockin'_Da_Boots,English,H-Town,0.92,0.82,R&B,R&B
english_weather_patterns,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_Bust_Your_Windows,English,Jazmine Sullivan,0.84,0.82,R&B,R&B
english_You_Used_to_Love_Me,English,Faith Evans,0.88,0.74,R&B,R&B
english_Summer_Sun,English,Koop (Featuring Yukimi Nagano),0.7,0.45,Jazz,Jazz
english_Toxicity,English,System of a Down,0.45,0.9,Alternative Metal,Rock
english_And_I_Love_Her,English,"Harry Connick, Jr.",0.82,0.6,Jazz,Jazz
hindi_Raga_Darbari,Hindi,Rashid Khan,0.46,0.35,Classical,Classical
english_Fantasy,English,Mariah Carey,0.61,0.46,Pop,Pop
english_Hide_the_Wine,English,Carly Pearce,0.86,0.72,Country,Country
english_Six_Days,English,DJ Shadow,0.65,0.4,Hip-Hop,Hip-Hop
english_Damaged,English,Plumb,0.83,0.79,pop,Pop
english_All_of_Me_(Acoustic),English,John Legend,0.68,0.55,Soul Pop Ballad,R&B
english_Stayin'_Alive,English,Bee Gees,0.79,0.39,Disco,R&B
english_Crying_Out_for_Me,English,Mario,0.88,0.72,R&B,R&B
english_Public_Service_Announcement,English,Jay-Z,0.72,0.84,Hip-Hop,Hip-Hop
english_Down,English,Jay Sean,0.36,0.81,Hip-Hop,Hip-Hop
english_Night_Changes,English,One Direction,0.93,0.75,Pop,Pop
english_Double_Vision,English,Cabaret Voltaire,0.49,0.54,Electronic,Electronic
english_Mud_on_the_Tires,English,Brad Paisley,0.98,0.88,Country,Country
english_Close_Your_Eyes,English,Run the Jewels,0.26,0.41,Hip-Hop,Hip-Hop
english_Engine,English,Neutral Milk Hotel,0.77,0.51,rock,Rock
english_Send_Them_Off!,English,Bastille,0.88,0.84,Pop,Pop
english_Here_for_the_Party,English,Gretchen Wilson,0.98,0.92,Country,Country
english_Lisztomania,English,Phoenix,0.85,0.8,Indie Rock,Rock
english_Hide_Away,English,Daya,0.87,0.77,Pop,Pop
english_Dreams,English,Fleetwood Mac,0.66,0.63,Soft Rock,Rock
english_Great_Balls_of_Fire,English,Jerry Lee Lewis,0.81,0.56,Rockabilly,Country
english_Get_Your_Roll_On,English,Big Tymers,0.79,0.8,Hip-Hop,Hip-Hop
english_Glaciers_of_Ice,English,Raekwon,0.58,0.88,Hip-Hop,Hip-Hop
english_Groove_Me,English,Guy,0.94,0.84,R&B,R&B
hindi_Saiyan_Bole,Hindi,Rashid Khan,0.52,0.39,Semi-Classical,Classical
english_Mona_Lisa,English,Slick Rick,0.3,0.85,Hip-Hop,Hip-Hop
english_Some_Traveling_Music,English,Frank Sinatra,0.86,0.34,Jazz,Jazz
english_Let_Me_Down_Easy,English,Sheppard,0.68,0.64,Pop,Pop
english_Love_in_This_Club,English,Usher,0.92,0.86,R&B,R&B
hindi_Kal_Ho_Naa_Ho,Hindi,Sonu Nigam,0.3,0.4,Indian Film Romantic Ballad,Pop
english_Blue_Water_Blues,English,Jasmine Brunch,0.41,0.25,Jazz,Jazz
english_What_It_Is_Right_Now,English,Busta Rhymes,0.58,0.64,electronic,Electronic
hindi_Abhi_Mujh_Mein_Kahin,Hindi,Sonu Nigam,0.3,0.35,Indian Film Classical Ballad,Classical
english_Allegro_con_fuoco,English,Francis Poulenc,0.9,0.67,classical,Classical
english_Funeral,English,Phoebe Bridgers,0.12,0.24,Indie Folk,Country
english_Teachme,English,Musiq Soulchild,0.86,0.7,R&B,R&B
english_Contradictions,English,Natalie Imbruglia,0.79,0.6,pop,Pop
english_Til_My_Last_Day,English,Justin Moore,0.9,0.6,Country,Country
hindi_Sajda,Hindi,Rahat Fateh Ali Khan,0.44,0.39,Indian Film Sufi Ballad,Classical
english_Play_It_Again,English,Luke Bryan,0.96,0.88,Country,Country
english_Is_you_or_is_you_aint_my_baby,English,Renee Olstead,0.71,0.64,Jazz,Jazz
english_Sunday_Service,English,Latto,0.84,0.86,Hip-Hop,Hip-Hop
english_Bump_n'_Grind,English,R. Kelly,0.85,0.82,R&B,R&B
hindi_Dil_Dhoondta_Hai,Hindi,Bhupinder Singh,0.3,0.25,Indian Film Ghazal,Classical
english_Wonderwall,English,Oasis,0.66,0.5,Rock,Rock
english_The_Weight,English,The Band,0.6,0.5,Roots Rock,Country
english_Goner,English,Twenty One Pilots,0.71,0.88,Alternative Pop,Rock
english_Cannonball,English,Showtek & Justin Prime,0.68,0.49,Big Room House,Electronic
english_9_to_5,English,Dolly Parton,0.3,0.85,Country,Country
english_Can_I_Kick_It,English,A Tribe Called Quest,0.77,0.48,Hip-Hop,Hip-Hop
english_Ha,English,Juvenile,0.65,0.87,Hip-Hop,Hip-Hop
english_I_Like_It,English,Cardi B ft. Bad Bunny & J Balvin,0.9,0.85,Pop Rap,Hip-Hop
english_Whole_Lotta_Love,English,Led Zeppelin,0.82,0.94,Rock,Rock
english_Series_20,English,Nick Hopkin,0.49,0.63,Electronic,Electronic
english_Your_Cheatin'_Heart,English,Hank Williams,0.35,0.4,Country,Country
english_You've_Got_Another_Thing_Comin',English,Judas Priest,0.9,0.92,Rock,Rock
english_Stitches,English,Shawn Mendes,0.77,0.52,Pop,Pop
english_Don't_Sweat_the_Technique,English,Eric B. & Rakim,0.78,0.92,Hip-Hop,Hip-Hop
english_Greedy_Love,English,Zara Larsson,0.88,0.82,Pop,Pop
english_God_Only_Knows,English,The Beach Boys,0.64,0.67,Baroque Pop,Pop
english_I_Admire_You,English,Trestal,0.53,0.39,electronic,Electronic
english_The_Alternative,English,I Am X,0.82,0.64,electronic,Electronic
hindi_Kahe_Ko_Byahi_Bides,Hindi,Shobha Gurtu,0.5,0.38,Semi-Classical,Classical
english_When_I_Call_Your_Name,English,Vince Gill,0.66,0.44,Country,Country
english_Step_That_Step,English,Sawyer Brown,0.98,0.9,Country,Country
hindi_Kesariya,Hindi,Arijit Singh,0.85,0.71,Indian Film Romantic Ballad,Pop
english_High_on_You,English,Survivor,0.32,0.41,Rock,Rock
english_Love_Yourself,English,Justin Bieber,0.76,0.57,Acoustic Pop Ballad,Pop
english_Allegro,English,Muzio Clementi,0.94,0.79,classical,Classical
english_Chasing_Pirates,English,Norah Jones,0.69,0.52,Jazz,Jazz
english_Allegretto,English,Jean Sibelius,0.6,0.47,classical,Classical
english_Expansion_Ratio,English,Reso,0.34,0.28,electronic,Electronic
english_Whiskey_in_the_Jar,English,Thin Lizzy,0.62,0.59,Rock,Rock
english_It_Ain't_Me,English,Kygo & Selena Gomez,0.72,0.7,Electronic Dance Pop,Electronic
english_Flavor_of_the_Month,English,Black Sheep,0.78,0.84,Hip-Hop,Hip-Hop
